[0, 0, 1, 3, 4, 5, 8, 10, 12, 19, 25, 35, 44, 51, 61, 73, 81, 95, 107, 108, 128, 135, 142, 145, 165, 169, 183, 198, 222, 225, 255, 258, 267, 287, 307, 311, 338, 365, 402, 410, 424, 464, 477, 506, 530, 550, 567, 584, 621, 660, 694, 739, 787, 823, 853, 886, 913, 935, 950, 974, 1029, 1084, 1104, 1145, 1151, 1171, 1195, 1222, 1254, 1307, 1317, 1365, 1427, 1467, 1523, 1586, 1625, 1649, 1708, 1756, 1786, 1804, 1871, 1935, 1961, 2005, 2037, 2099, 2141, 2218, 2253, 2320, 2377, 2460, 2475, 2518, 2565, 2574, 2626, 2690]
[0, 0, 2, 3, 4, 5, 9, 11, 17, 22, 27, 29, 33, 46, 59, 71, 78, 86, 97, 108, 115, 125, 143, 152, 160, 167, 175, 184, 206, 213, 235, 247, 276, 285, 288, 304, 324, 361, 389, 400, 424, 435, 463, 464, 477, 506, 543, 571, 619, 649, 654, 667, 687, 730, 752, 790, 830, 855, 875, 891, 916, 929, 979, 1010, 1044, 1045, 1075, 1106, 1115, 1126, 1159, 1175, 1245, 1247, 1278, 1301, 1356, 1431, 1462, 1496, 1561, 1600, 1633, 1674, 1742, 1787, 1831, 1844, 1851, 1911, 2000, 2070, 2141, 2160, 2188, 2259, 2267, 2300, 2303, 2322]
[0, 0, 1, 2, 3, 7, 12, 14, 19, 28, 37, 42, 50, 58, 67, 73, 85, 86, 90, 105, 107, 115, 119, 138, 142, 163, 167, 188, 203, 214, 220, 237, 239, 272, 306, 307, 341, 357, 367, 384, 418, 441, 456, 484, 520, 539, 577, 621, 648, 654, 702, 704, 720, 754, 758, 794, 806, 813, 862, 888, 919, 949, 988, 1007, 1032, 1047, 1085, 1087, 1092, 1100, 1154, 1175, 1215, 1234, 1260, 1334, 1342, 1385, 1391, 1463, 1465, 1514, 1529, 1595, 1610, 1673, 1722, 1740, 1816, 1881, 1926, 1989, 2069, 2112, 2171, 2194, 2237, 2265, 2274, 2286]
[0, 0, 2, 4, 6, 9, 10, 16, 23, 25, 28, 31, 42, 43, 51, 55, 56, 59, 66, 72, 92, 100, 101, 107, 129, 133, 141, 159, 177, 190, 207, 214, 221, 231, 246, 279, 295, 324, 327, 344, 371, 396, 419, 439, 476, 477, 505, 517, 544, 574, 586, 628, 679, 724, 751, 755, 775, 781, 811, 812, 826, 873, 883, 889, 944, 971, 1003, 1033, 1043, 1089, 1110, 1153, 1157, 1193, 1201, 1248, 1265, 1316, 1360, 1404, 1469, 1497, 1574, 1581, 1632, 1643, 1716, 1778, 1792, 1798, 1807, 1833, 1884, 1889, 1962, 2052, 2125, 2176, 2222, 2235]
[0, 0, 1, 2, 4, 8, 9, 12, 17, 25, 31, 38, 47, 55, 59, 67, 71, 76, 79, 80, 86, 93, 98, 120, 138, 146, 170, 179, 189, 210, 227, 236, 237, 246, 279, 308, 329, 366, 387, 391, 412, 450, 461, 482, 521, 526, 563, 576, 613, 639, 654, 673, 720, 772, 824, 853, 883, 934, 944, 980, 987, 1048, 1061, 1064, 1088, 1132, 1188, 1242, 1291, 1331, 1381, 1388, 1395, 1413, 1434, 1441, 1515, 1551, 1612, 1632, 1651, 1680, 1706, 1709, 1780, 1816, 1888, 1909, 1953, 2012, 2055, 2134, 2201, 2255, 2284, 2288, 2338, 2426, 2437, 2454]
[0, 0, 1, 4, 5, 8, 12, 19, 27, 32, 35, 38, 43, 56, 58, 61, 72, 73, 80, 91, 104, 116, 131, 154, 178, 180, 203, 205, 226, 243, 266, 292, 294, 320, 338, 361, 369, 376, 390, 411, 426, 451, 470, 500, 515, 535, 579, 615, 616, 625, 643, 688, 736, 766, 800, 852, 899, 930, 961, 1019, 1055, 1098, 1146, 1159, 1180, 1211, 1232, 1242, 1279, 1334, 1355, 1392, 1462, 1491, 1510, 1566, 1595, 1611, 1615, 1674, 1676, 1757, 1796, 1830, 1904, 1924, 1994, 2050, 2114, 2176, 2259, 2277, 2339, 2358, 2414, 2481, 2561, 2631, 2662, 2673]
[0, 0, 2, 4, 7, 11, 17, 18, 21, 24, 34, 40, 42, 44, 50, 51, 60, 74, 76, 81, 98, 116, 132, 148, 153, 174, 196, 216, 225, 227, 239, 242, 267, 280, 307, 308, 316, 320, 335, 338, 378, 408, 428, 433, 438, 481, 511, 557, 591, 611, 635, 668, 710, 748, 777, 805, 847, 884, 919, 975, 1031, 1046, 1078, 1100, 1141, 1187, 1249, 1288, 1298, 1360, 1396, 1453, 1493, 1554, 1601, 1617, 1645, 1668, 1716, 1722, 1750, 1757, 1801, 1832, 1876, 1939, 1969, 2042, 2121, 2207, 2284, 2288, 2326, 2357, 2431, 2433, 2526, 2579, 2615, 2651]
[0, 0, 1, 3, 4, 9, 14, 16, 19, 25, 29, 38, 47, 57, 58, 72, 88, 98, 101, 105, 120, 136, 151, 156, 165, 186, 202, 212, 233, 262, 273, 301, 331, 363, 387, 413, 440, 449, 454, 476, 478, 506, 524, 525, 555, 573, 616, 642, 668, 695, 729, 747, 763, 816, 851, 899, 930, 975, 977, 1000, 1006, 1037, 1090, 1150, 1205, 1222, 1264, 1322, 1337, 1344, 1354, 1387, 1458, 1482, 1519, 1527, 1542, 1575, 1582, 1605, 1618, 1696, 1777, 1825, 1832, 1899, 1956, 2004, 2047, 2086, 2128, 2148, 2214, 2216, 2255, 2296, 2333, 2380, 2433, 2450]
[0, 0, 2, 5, 9, 10, 14, 18, 21, 28, 36, 39, 42, 48, 58, 71, 79, 88, 96, 103, 109, 114, 124, 136, 150, 173, 185, 187, 196, 209, 213, 242, 266, 272, 280, 285, 304, 305, 340, 370, 404, 420, 455, 479, 490, 508, 544, 585, 586, 605, 653, 671, 684, 694, 714, 767, 776, 821, 844, 862, 885, 892, 916, 940, 965, 1001, 1060, 1112, 1152, 1173, 1209, 1263, 1269, 1315, 1381, 1410, 1469, 1493, 1564, 1568, 1595, 1661, 1705, 1727, 1793, 1824, 1901, 1981, 1990, 2001, 2078, 2147, 2193, 2228, 2281, 2359, 2406, 2493, 2584, 2600]
[0, 0, 2, 3, 5, 7, 11, 16, 20, 23, 24, 26, 32, 45, 57, 61, 77, 88, 104, 107, 109, 121, 138, 154, 162, 169, 188, 190, 218, 226, 248, 256, 288, 303, 315, 349, 384, 401, 434, 461, 463, 480, 498, 506, 532, 563, 594, 624, 633, 645, 681, 724, 752, 762, 772, 796, 838, 887, 897, 908, 936, 940, 1001, 1015, 1040, 1078, 1081, 1133, 1184, 1234, 1302, 1364, 1425, 1449, 1461, 1533, 1577, 1594, 1669, 1706, 1747, 1749, 1756, 1780, 1836, 1872, 1883, 1960, 2024, 2109, 2179, 2260, 2334, 2337, 2402, 2427, 2453, 2524, 2551, 2630]
[0, 0, 2, 4, 5, 7, 9, 12, 13, 20, 26, 30, 34, 42, 48, 61, 76, 87, 104, 121, 127, 129, 132, 152, 160, 174, 185, 190, 210, 229, 252, 265, 266, 292, 301, 328, 351, 359, 366, 370, 390, 420, 435, 459, 475, 505, 542, 566, 609, 611, 613, 648, 672, 725, 728, 731, 775, 827, 828, 831, 885, 931, 957, 1020, 1068, 1079, 1140, 1178, 1210, 1278, 1283, 1329, 1377, 1449, 1501, 1545, 1574, 1597, 1610, 1677, 1723, 1770, 1840, 1879, 1905, 1967, 1996, 2002, 2043, 2128, 2208, 2235, 2279, 2359, 2401, 2454, 2513, 2529, 2613, 2711]
[0, 0, 1, 3, 4, 8, 9, 16, 17, 26, 27, 31, 39, 49, 56, 65, 79, 92, 97, 104, 121, 125, 140, 151, 167, 184, 191, 216, 218, 238, 243, 245, 257, 270, 288, 299, 300, 312, 314, 346, 371, 405, 422, 439, 445, 451, 471, 501, 507, 538, 548, 590, 622, 624, 651, 653, 673, 694, 743, 777, 795, 798, 816, 847, 849, 893, 913, 937, 941, 983, 1029, 1032, 1048, 1073, 1132, 1192, 1209, 1222, 1275, 1337, 1344, 1411, 1439, 1488, 1509, 1591, 1673, 1677, 1692, 1725, 1747, 1815, 1846, 1893, 1903, 1935, 1949, 1966, 2060, 2092]
[0, 0, 2, 5, 9, 14, 15, 17, 25, 30, 35, 39, 46, 55, 69, 74, 86, 87, 104, 113, 119, 135, 153, 163, 183, 206, 210, 228, 256, 257, 274, 280, 292, 296, 304, 320, 337, 365, 384, 401, 439, 459, 462, 495, 529, 556, 579, 598, 610, 641, 688, 710, 745, 763, 813, 860, 866, 915, 945, 955, 966, 1016, 1042, 1060, 1117, 1119, 1167, 1185, 1203, 1219, 1234, 1259, 1279, 1299, 1361, 1363, 1413, 1445, 1512, 1561, 1609, 1611, 1619, 1694, 1722, 1801, 1875, 1894, 1924, 1962, 1995, 1997, 2053, 2063, 2114, 2150, 2222, 2237, 2326, 2364]
